event_id,member_id
234633455,49891742
234633455,185636517
234633455,141761102
234633455,189163080
234633455,53159472
234633455,192826336
234633455,213190404
234633455,27567952
234633455,144318352
234633455,206603702
234633455,127366452
234633455,128034692
234444101,49891742
234444101,205047686
234444101,174868302
234444101,141761102
234444101,73498632
234444101,189163080
234444101,53159472
234444101,192826336
234444101,35275462
234444101,200244653
234444101,42441402
234444101,213190404
234444101,44449682
234444101,192814642
234444101,32520682
234444101,150355032
234444101,27567952
234444101,66999812
234444101,195517167
234444101,189705878
234444101,9561451
234444101,44125492
234444101,14144267
234444101,183370428
234444101,212232797
234353948,49891742
234353948,213576498
234353948,189163080
234353948,192826336
234353948,42441402
234353948,56588072
234353948,150355032
234353948,44125492
234353948,183370428
234072894,49891742
234072894,209893741
234072894,141761102
234072894,212544424
234072894,189163080
234072894,192826336
234072894,144256692
234072894,198681310
234072894,56588072
234072894,192814642
234072894,27567952
234072894,144318352
234072894,195517167
234072894,189705878
234072894,127366452
234072894,44125492
234072894,14144267
234072894,183370428
234072894,192589715
234072894,212232797
233621306,49891742
233621306,185636517
233621306,73498632
233621306,192826336
233621306,144256692
233621306,42441402
233621306,44449682
233621306,183439318
233621306,144318352
233621306,195517167
233621306,14144267
233621306,192589715
233067739,73498632
233067739,189163080
233067739,53159472
233067739,192826336
233067739,198802912
233067739,56588072
233067739,210280677
233067739,183439318
233067739,151512802
233067739,192589715
232779264,185636517
232779264,141761102
232779264,189163080
232779264,53159472
232779264,192826336
232779264,192814642
232779264,182863105
232779264,66999812
232779264,189705878
232779264,151512802
232779264,183370428
232574978,141761102
232574978,53159472
232574978,192826336
232574978,41081212
232574978,44449682
232574978,192814642
232574978,189705878
232574978,183370428
232574978,192589715
232419612,141761102
232419612,53159472
232419612,205202788
232419612,27567952
232419612,66999812
232419612,206603702
232419612,189705878
232419612,14144267
232419612,192589715
232077138,141761102
232077138,13579455
232077138,73498632
232077138,192826336
232077138,35275462
232077138,198681310
232077138,205202788
232077138,42441402
232077138,205336779
232077138,56588072
232077138,66999812
232077138,195517167
232077138,183370428
232077138,192589715
232077138,204465678
231911353,49891742
231911353,26285162
231911353,192826336
231911353,80835382
231911353,117939302
231911353,42441402
231911353,205336779
231911353,182863105
231911353,66999812
231911353,195517167
231911353,189705878
231911353,151512802
231911353,192589715
231911353,197681727
231725979,49891742
231725979,141761102
231725979,148361702
231725979,26285162
231725979,192826336
231725979,205336779
231725979,182863105
231725979,66999812
231725979,136969952
231725979,195517167
231725979,189705878
231725979,151512802
231725979,44125492
231725979,14144267
231725979,183370428
231725979,192589715
231418521,141761102
231418521,13579455
231418521,41081212
231418521,80835382
231418521,189139900
231418521,189705878
231418521,151512802
231418521,183370428
231418521,192589715
231040870,174868302
231040870,141761102
231040870,26301242
231040870,192826336
231040870,35275462
231040870,42441402
231040870,202135638
231040870,56588072
231040870,32520682
231040870,27567952
231040870,182863105
231040870,198331815
231040870,151512802
231040870,14144267
231040870,183370428
231040870,192589715
230913637,174868302
230913637,26301242
230913637,53159472
230913637,192826336
230913637,80835382
230913637,35275462
230913637,202135638
230913637,32520682
230913637,66999812
230913637,189705878
230913637,44125492
230913637,186565546
230913637,183370428
230913637,128034692
230913637,202456878
230913637,192589715
230545347,174868302
230545347,13579455
230545347,30179402
230545347,189163080
230545347,53159472
230545347,192826336
230545347,198802912
230545347,117939302
230545347,42441402
230545347,202135638
230545347,44449682
230545347,189705878
230545347,151512802
230545347,44125492
230545347,186565546
230545347,14144267
230545347,183370428
230545347,192589715
230382417,189163080
230382417,53159472
230382417,192826336
230382417,117939302
230382417,42441402
230382417,202135638
230382417,192814642
230382417,32520682
230382417,182863105
230382417,189705878
230382417,183370428
230382417,128034692
230382417,192589715
230235796,53159472
230235796,192826336
230235796,198802912
230235796,42441402
230235796,44449682
230235796,56588072
230235796,66999812
230235796,183871346
230235796,44125492
230235796,192589715
229994835,197747724
229994835,174868302
229994835,13579455
229994835,26285162
229994835,189163080
229994835,53159472
229994835,192826336
229994835,198802912
229994835,42441402
229994835,192814642
229994835,32520682
229994835,27567952
229994835,66999812
229994835,189705878
229994835,44125492
229994835,14144267
229994835,183370428
229840920,197747724
229840920,53159472
229840920,202135638
229840920,44449682
229840920,32520682
229840920,189705878
229840920,44125492
229840920,14144267
229840920,183370428
229840920,192589715
229662606,174868302
229662606,13579455
229662606,189163080
229662606,192826336
229662606,198802912
229662606,192814642
229662606,32520682
229662606,182863105
229662606,66999812
229662606,151512802
229662606,14144267
229662606,183370428
229662606,192589715
229070153,184175830
229070153,174868302
229070153,141761102
229070153,189163080
229070153,53159472
229070153,192826336
229070153,198802912
229070153,42441402
229070153,44449682
229070153,192814642
229070153,27567952
229070153,182863105
229070153,200374078
229070153,189705878
229070153,127366452
229070153,192589715
228932752,189163080
228932752,192826336
228932752,42441402
228932752,56588072
228932752,32520682
228932752,27567952
228932752,183439318
228932752,189705878
228932752,186565546
228932752,14144267
228932752,183370428
228932752,192589715
228804249,174868302
228804249,141761102
228804249,26285162
228804249,192826336
228804249,80835382
228804249,117939302
228804249,42441402
228804249,182863105
228804249,198331815
228804249,189705878
228804249,127366452
228804249,192589715
228613442,185636517
228613442,174868302
228613442,13579455
228613442,26285162
228613442,192826336
228613442,117939302
228613442,42441402
228613442,27567952
228613442,182863105
228613442,189705878
228613442,151512802
228613442,14144267
228613442,192589715
228365796,198250660
228365796,184175830
228365796,148361702
228365796,26285162
228365796,192826336
228365796,117939302
228365796,35275462
228365796,56588072
228365796,182863105
228365796,113263012
228365796,185666200
228365796,198331815
228365796,195517167
228365796,186565546
228365796,14144267
228365796,196538087
228365796,183370428
228365796,192589715
228085947,184175830
228085947,192826336
228085947,35275462
228085947,42441402
228085947,32520682
228085947,195517167
228085947,189705878
228085947,14144267
228085947,183370428
228085947,192589715
227673548,141761102
227673548,26285162
227673548,53159472
227673548,192826336
227673548,44449682
227673548,56588072
227673548,32520682
227673548,182863105
227673548,189705878
227673548,151512802
227673548,44125492
227673548,186565546
227673548,14144267
227673548,197681727
227558999,49891742
227558999,26285162
227558999,55749612
227558999,182863105
227119366,185636517
227119366,141761102
227119366,73498632
227119366,148361702
227119366,26285162
227119366,53159472
227119366,192826336
227119366,10798095
227119366,190661867
227119366,56588072
227119366,182863105
227119366,26324562
227119366,195517167
227119366,186565546
227119366,128034692
226838168,174868302
226838168,26285162
226838168,53159472
226838168,192826336
226838168,41081212
226838168,44449682
226838168,56588072
226838168,192814642
226838168,27567952
226838168,44125492
226838168,14144267
225405530,26285162
226665278,185636517
226665278,141761102
226665278,73498632
226665278,26285162
226665278,53159472
226665278,192826336
226665278,35275462
226665278,32520682
226665278,183439318
226665278,66999812
226665278,195517167
226665278,188889135
226665278,14144267
226513536,174868302
226513536,141761102
226513536,53159472
226513536,192826336
226513536,117939302
226513536,44449682
226513536,56588072
226513536,192814642
226513536,32520682
226513536,66999812
226513536,151512802
226513536,188889135
226513536,14144267
226513536,192589715
lpfjcnywkbxb,231696089
lpfjcnywkbxb,223204425
lpfjcnywkbpb,128671832
lpfjcnywkbpb,230223054
lpfjcnywkbpb,223204425
lpfjcnywjbjb,183309850
lpfjcnywjbjb,128671832
lpfjcnywjbjb,111036032
lpfjcnywjbjb,133926142
lpfjcnywjbjb,228869429
lpfjcnywjbjb,223204425
lpfjcnywjbjb,12943217
lpfjcnywhbfc,218233404
lpfjcnywhbfc,128671832
lpfjcnywhbfc,133541472
lpfjcnywhbfc,133926142
lpfjcnywhbfc,162810822
lpfjcnywhbfc,63128862
lpfjcnywhbfc,228151328
lpfjcnywhbfc,223204425
242203423,11872972
242203423,67315132
242203423,4353024
242203423,96240802
242203423,180863482
242203423,54437942
242203423,191814735
242203423,193063144
242203423,85552772
242203423,188147962
242203423,229182544
242203423,3661197
242203423,53121132
242203423,119047942
242203423,208025465
242203423,4193895
242203423,232433129
242203423,229663748
242195172,13814003
242195172,221824283
242195172,204081245
242195172,127214502
242195172,180863482
242195172,54437942
242195172,191814735
242195172,85552772
242195172,113522242
242195172,3661197
242195172,92644982
242195172,4193895
242195172,184920661
242195172,184437777
242195172,186700791
242195172,229663748
242195172,2069
238945272,11872972
238945272,205330458
238945272,7643395
238945272,204081245
238945272,129122472
238945272,127214502
238945272,70666292
238945272,177624852
238945272,43237102
238945272,180863482
238945272,54437942
238945272,110489102
238945272,101457082
238945272,13783999
238945272,16598561
238945272,204614028
238945272,230131151
238945272,232777960
238945272,5900662
238945272,158781422
238945272,4389320
238945272,96329502
238945272,208025465
238945272,232433129
238945272,73329392
238945272,108490052
238945272,229663748
238945272,213237301
240553598,11872972
240553598,96827312
240553598,185967601
240553598,191223779
240553598,96240802
240553598,183447968
240553598,229142187
240553598,54437942
240553598,225172061
240553598,192809184
240553598,31487922
240553598,223756815
240553598,3408426
240553598,120761882
240553598,125677922
240553598,188209941
240553598,101457082
240553598,230131151
240553598,64429432
240553598,186009000
240553598,183636449
240553598,85552772
240553598,188147962
240553598,157915572
240553598,247029
240553598,223258519
240553598,229585822
240553598,187866086
240553598,204427351
240553598,4193895
240553598,219318584
240553598,126066112
240553598,229158454
240553598,203160990
240553598,229663748
240553598,144139422
238945194,67315132
238945194,215085358
238945194,57169392
238945194,9986685
238945194,185941640
238945194,180863482
238945194,54437942
238945194,191814735
238945194,202794682
238945194,101457082
238945194,204614028
238945194,64429432
238945194,158781422
238945194,85552772
238945194,214688193
238945194,18382441
238945194,196925637
238945194,187866086
238945194,154297762
238945194,189910252
238945194,215065731
238945194,4193895
238945194,222212836
238945194,117760522
238945194,223344208
239499707,4816173
239499707,217717031
239499707,54437942
239499707,101457082
239499707,158781422
239499707,85552772
239499707,223756638
239499707,6468907
239499707,196925637
239499707,208025465
239499707,4193895
239499707,184920661
239499707,10560415
238114721,224814154
238114721,191819003
238114721,13814003
238114721,67315132
238114721,9986685
238114721,177624852
238114721,13399973
238114721,180863482
238114721,54437942
238114721,191814735
238114721,31487922
238114721,12307860
238114721,217160398
238114721,224824626
238114721,101457082
238114721,211428312
238114721,204156921
238114721,64429432
238114721,200750517
238114721,5900662
238114721,158781422
238114721,85552772
238114721,50233702
238114721,214688193
238114721,6468907
238114721,196925637
238114721,208025465
238114721,170270452
238114721,115296842
238114721,184328214
238114721,224455577
238114721,73329392
238114721,10560415
238114721,3246917
238114721,9657641
238114721,217775215
237502908,67315132
237502908,177624852
237502908,190664107
237502908,187520683
237502908,54437942
237502908,191814735
237502908,217160398
237502908,5900662
237502908,158781422
237502908,85552772
237502908,214688193
237502908,201154548
237502908,196925637
237502908,170270452
237502908,115296842
237502908,9657641
237502908,126066112
237502908,184437777
237502908,186700791
237502908,223344208
236602045,34817302
236602045,67315132
236602045,9986685
236602045,217819296
236602045,173446392
236602045,180863482
236602045,54437942
236602045,191814735
236602045,6013130
236602045,101457082
236602045,204614028
236602045,64429432
236602045,105170352
236602045,219472223
236602045,85552772
236602045,14638667
236602045,183015093
236602045,113522242
236602045,3661197
236602045,53121132
236602045,170270452
236602045,9657641
236602045,217775215
236602045,184437777
235328776,177624852
235328776,208426796
235328776,64429432
235328776,5900662
235210489,24889702
235210489,199981939
235210489,177624852
235210489,204923809
235210489,180863482
235210489,54437942
235210489,191814735
235210489,183355392
235210489,101457082
235210489,158781422
235210489,160338602
235210489,85552772
235210489,215970349
235210489,85557392
235210489,50233702
235210489,3661197
235210489,4193895
235210489,73329392
235210489,3246917
234543465,177624852
234543465,54437942
234543465,135113782
234543465,183750106
234543465,14129264
234543465,50233702
234543465,113522242
234543465,151878492
234543465,71851852
234543465,4193895
234543465,186700791
231717834,34817302
231717834,25765422
231717834,7981818
231717834,9986685
231717834,177624852
231717834,158505502
231717834,28988302
231717834,180863482
231717834,54437942
231717834,110489102
231717834,111704482
231717834,130503622
231717834,5900662
231717834,85552772
231717834,14638667
231717834,183659437
231717834,182823823
231717834,196618544
231717834,113522242
231717834,92644982
231717834,151878492
231717834,85437112
231717834,199170497
231717834,71851852
231717834,4193895
231717834,184437777
231717834,2896514
233587966,177624852
233587966,180863482
233587966,54437942
233587966,191814735
233587966,110489102
233587966,101457082
233587966,158781422
233587966,113522242
233587966,151878492
233587966,208025465
233587966,186700791
232649429,158505502
232649429,4169858
232649429,54437942
232649429,6013130
232649429,183378188
231717579,14593999
231717579,4353024
231717579,204081245
231717579,4583759
231717579,177624852
231717579,168261002
231717579,180863482
231717579,54437942
231717579,6013130
231717579,71854632
231717579,5900662
231717579,158781422
231717579,85552772
231717579,14638667
231717579,73329392
231717579,126066112
231717579,186700791
231717579,182814931
229370741,13814003
229370741,67315132
229370741,168261002
229370741,188612875
229370741,180863482
229370741,54437942
229370741,191814735
229370741,1909887
229370741,202794682
229370741,71854632
229370741,101457082
229370741,187002184
229370741,85552772
229370741,113522242
229370741,151878492
229370741,71851852
229370741,170270452
229370741,73329392
228959592,183029100
228959592,205330458
228959592,203315975
228959592,177624852
228959592,168261002
228959592,198035194
228959592,180863482
228959592,54437942
228959592,191814735
228959592,183355392
228959592,101457082
228959592,71327802
228959592,5900662
228959592,158781422
228959592,85552772
228959592,182823823
228959592,196618544
228959592,113522242
228959592,4193895
228959592,73329392
228959592,126066112
228959592,184437777
228959592,204878170
228959507,190787043
228959507,60802462
228959507,177624852
228959507,168261002
228959507,198035194
228959507,180863482
228959507,54437942
228959507,191814735
228959507,6013130
228959507,120761882
228959507,110489102
228959507,101457082
228959507,5900662
228959507,85552772
228959507,139457262
228959507,50233702
228959507,182823823
228959507,6468907
228959507,199130686
228959507,141376462
228959507,183225365
228959507,4193895
228959507,73329392
228959507,199075780
228959507,196390199
228959507,184437777
228959507,182810851
228959507,182983777
228959329,34817302
228959329,190787043
228959329,14593999
228959329,13814003
228959329,187188675
228959329,63821422
228959329,57169392
228959329,183613837
228959329,4211111
228959329,10738448
228959329,180863482
228959329,54437942
228959329,76688702
228959329,6013130
228959329,101457082
228959329,157248622
228959329,111704482
228959329,38783652
228959329,158781422
228959329,193185381
228959329,73329392
228959329,126066112
228959329,184437777
228959329,2896514
229106256,54437942
228959238,11832553
228959238,191781789
228959238,63282212
228959238,4816173
228959238,67315132
228959238,177624852
228959238,190664107
228959238,180863482
228959238,54437942
228959238,191814735
228959238,6013130
228959238,64429432
228959238,105170352
228959238,5900662
228959238,85552772
228959238,182823823
228959238,113522242
228959238,170270452
228959238,73329392
228959238,184437777
228959238,186700791
228365293,34817302
228365293,67315132
228365293,177624852
228365293,168261002
228365293,28988302
228365293,195808038
228365293,180863482
228365293,54437942
228365293,191814735
228365293,183355392
228365293,61128582
228365293,193063144
228365293,59313302
228365293,101457082
228365293,105170352
228365293,5900662
228365293,158781422
228365293,85552772
228365293,50233702
228365293,85437112
228365293,170270452
228365293,4193895
228365293,73329392
228365293,3246917
228365293,186700791
228365293,4940157
227007055,28988302
227007055,54437942
227007055,6013130
227007055,135113782
227007055,105170352
227007055,85557392
227007055,4940157
226336186,177624852
226336186,190664107
226336186,180863482
226336186,54437942
226336186,101457082
226336186,105170352
226336186,158781422
226336186,85552772
226336186,128185
226336186,141376462
226336186,73329392
226336186,8228323
226201354,82204922
226201354,4583759
226201354,194768312
226201354,177624852
226201354,54437942
226201354,183355392
226201354,12688278
226201354,71854632
226201354,121431352
226201354,105170352
226201354,158781422
226201354,85552772
226201354,50233702
226201354,73243812
226201354,71851852
226201354,15270451
226201354,186700791
226201354,8228323
243890149,234360017
243890149,37609322
243890149,229780486
243890149,4353024
243890149,204523281
243890149,235485967
243890149,199905571
243890149,196834661
243890149,195111785
243890149,182626228
243890149,234684445
243890149,207490114
243890149,237084144
243890149,30708502
243890149,216962893
243890149,229663748
242831834,234360017
242831834,4353024
242831834,127214502
242831834,233082879
242831834,47572122
242831834,235485967
242831834,193746516
242831834,204700330
242831834,199905571
242831834,230811214
242831834,198122159
242831834,196834661
242831834,71851852
242831834,96329502
242831834,207490114
241907385,182630845
241907385,12852363
241907385,234087906
241907385,96827312
241907385,229780486
241907385,222650728
241907385,4353024
241907385,127214502
241907385,233082879
241907385,126065552
241907385,106178752
241907385,234179814
241907385,9917104
241907385,193746516
241907385,212569310
241907385,54437942
241907385,204700330
241907385,222960010
241907385,163597802
241907385,184314610
241907385,198309639
241907385,162445632
241907385,234255835
241907385,196834661
241907385,225412049
241907385,119664102
241907385,198328572
241907385,12202787
241907385,198015745
241907385,209842501
241907385,233755635
241907385,129628602
241907385,161906122
241907385,207490114
241907385,232790301
241907385,8539046
241907385,216962893
241907385,233084059
241907385,6160486
240770003,4353024
240770003,152606552
240770003,47572122
240770003,204523281
240770003,7658930
240770003,211585840
240770003,232012241
240770003,222960010
240770003,12585301
240770003,231023862
240770003,163597802
240770003,209407174
240770003,216789432
240770003,198122159
240770003,224160470
240770003,196834661
240770003,225289289
240770003,157915572
240770003,185143689
240770003,211366231
240770003,207490114
240770003,207115467
240770003,183381022
240770003,129133182
240770003,216962893
240770003,203160990
240770003,117760522
240595084,4353024
240595084,127214502
240595084,126065552
240595084,47572122
240595084,54437942
240595084,163597802
240595084,182995264
240595084,125677922
240595084,162445632
240595084,196834661
240595084,222643307
240595084,225289289
240595084,222150354
240595084,193867008
240595084,198328572
240595084,207978090
240595084,157915572
240595084,119047942
240595084,207490114
240595084,216962893
240595084,203160990
239486384,12852363
239486384,96827312
239486384,4353024
239486384,158505502
239486384,54437942
239486384,177135382
239486384,222960010
239486384,225584777
239486384,196834661
239486384,222150354
239486384,193867008
239486384,219421717
239486384,208787305
239486384,10355005
239486384,193844072
239486384,96329502
239486384,222281847
239486384,10560415
239486384,227859978
239486384,216962893
239486384,6160486
236716721,12852363
236716721,204484468
236716721,96827312
236716721,222650728
236716721,207185905
236716721,131004022
236716721,4353024
236716721,150168482
236716721,217056220
236716721,225109247
236716721,127214502
236716721,203244569
236716721,7816806
236716721,225112051
236716721,126065552
236716721,11804476
236716721,226129869
236716721,198011654
236716721,224984435
236716721,201446209
236716721,182627477
236716721,158505502
236716721,7658930
236716721,152077792
236716721,3805227
236716721,12571550
236716721,124371112
236716721,178861822
236716721,215042794
236716721,226139585
236716721,199905571
236716721,177135382
236716721,222960010
236716721,155529372
236716721,216789432
236716721,224376384
236716721,198309639
236716721,196834661
236716721,133621932
236716721,222643307
236716721,223324639
236716721,92701572
236716721,214899808
236716721,119664102
236716721,222150354
236716721,213750570
236716721,194099532
236716721,222604486
236716721,208787305
236716721,4232283
236716721,225919531
236716721,226045320
236716721,71851852
236716721,193844072
236716721,119047942
236716721,211366231
236716721,225921779
236716721,222281847
236716721,207490114
236716721,223695298
236716721,10560415
236716721,211092834
236716721,183141645
236716721,186131089
236716721,216962893
236716721,214729620
236716721,117760522
236716721,222640609
236716721,225108715
236716721,6160486
238015050,96827312
238015050,4353024
238015050,7643395
238015050,7816806
238015050,214692245
238015050,12571550
238015050,222960010
238015050,196834661
238015050,119664102
238015050,12202787
238015050,208787305
238015050,119047942
238015050,207490114
238015050,223695298
238015050,33405902
238015050,216962893
238015050,117760522
237913182,204484468
237913182,96827312
237913182,207185905
237913182,4353024
237913182,127214502
237913182,126065552
237913182,198011654
237913182,109607132
237913182,182705998
237913182,215107162
237913182,223748339
237913182,223804987
237913182,199905571
237913182,222960010
237913182,65363862
237913182,163597802
237913182,216789432
237913182,198309639
237913182,196834661
237913182,119664102
237913182,214899373
237913182,114166272
237913182,223776874
237913182,12202787
237913182,222604486
237913182,208787305
237913182,223888771
237913182,221709328
237913182,119047942
237913182,207490114
237913182,205085635
237913182,126066112
237913182,183141645
237913182,129133182
237913182,216962893
237913182,203160990
237913182,117760522
237203918,222088259
237203918,4353024
237203918,30486582
237203918,126065552
237203918,209243381
237203918,199905571
237203918,177135382
237203918,188166591
237203918,163597802
237203918,217591621
237203918,211031995
237203918,162445632
237203918,197746609
237203918,213992029
237203918,196834661
237203918,203069708
237203918,12202787
237203918,145865202
237203918,221709328
237203918,96329502
237203918,222094544
237203918,207490114
237203918,222086648
237203918,216962893
237203918,203160990
237203918,117760522
236671426,146180992
236671426,207185905
236671426,4353024
236671426,150168482
236671426,11387717
236671426,209849996
236671426,215107162
236671426,3805227
236671426,12571550
236671426,199905571
236671426,177135382
236671426,163597802
236671426,216789432
236671426,198309639
236671426,162445632
236671426,196834661
236671426,203069708
236671426,214899808
236671426,219361866
236671426,207978090
236671426,194099532
236671426,208787305
236671426,216269148
236671426,175300482
236671426,71851852
236671426,119047942
236671426,96329502
236671426,52175782
236671426,207490114
236671426,216962893
234752429,216579343
234752429,37609322
234752429,4353024
234752429,209750091
234752429,11804476
234752429,196260462
234752429,214692245
234752429,212162331
234752429,209243381
234752429,53191892
234752429,207240837
234752429,207741466
234752429,198309639
234752429,162445632
234752429,92701572
234752429,182626228
234752429,213750570
234752429,198328572
234752429,210802177
234752429,200865031
234752429,12202787
234752429,97435322
234752429,191424927
234752429,194099532
234752429,208787305
234752429,206494409
234752429,49884512
234752429,10355005
234752429,71851852
234752429,210384985
234752429,119047942
234752429,211366231
234752429,14568344
234752429,123541022
234752429,215065731
234752429,207490114
234752429,216750774
234752429,119527652
234483702,207185905
234483702,4353024
234483702,196260462
234483702,211977997
234483702,210762515
234483702,209243381
234483702,214709573
234483702,215237825
234483702,204439081
234483702,114615372
234483702,206494409
234483702,49884512
234483702,207626274
234483702,210384985
234483702,215065731
234483702,207490114
234483702,212605034
234354047,205279429
234354047,11872972
234354047,203601151
234354047,4353024
234354047,4169858
234354047,214318295
234354047,213744272
234354047,163597802
234354047,207531257
234354047,204891834
234354047,206494409
234354047,207490114
234354047,9408769
234354047,120681332
233650789,11872972
233650789,37609322
233650789,203601151
233650789,4353024
233650789,156303492
233650789,152606552
233650789,185206552
233650789,196260462
233650789,211236984
233650789,212162331
233650789,213003763
233650789,207240837
233650789,159738472
233650789,163597802
233650789,211031995
233650789,204439081
233650789,198309639
233650789,199170789
233650789,178953952
233650789,198328572
233650789,12202787
233650789,183783348
233650789,208787305
233650789,183011955
233650789,204645611
233650789,210384985
233650789,207490114
233650789,19007011
233650789,6160486
232928144,11872972
232928144,210632477
232928144,203601151
232928144,210802211
232928144,189857979
232928144,4353024
232928144,154433872
232928144,150168482
232928144,211241494
232928144,11804293
232928144,211236984
232928144,96766252
232928144,209243381
232928144,7712083
232928144,193087343
232928144,163597802
232928144,182995264
232928144,204646310
232928144,211031995
232928144,182626228
232928144,198328572
232928144,10029795
232928144,210802177
232928144,12202787
232928144,207978090
232928144,97435322
232928144,210618444
232928144,210572949
232928144,208787305
232928144,209928818
232928144,162419382
232928144,210384985
232928144,96329502
232928144,207490114
232928144,141519882
232928144,6160486
232306719,11872972
232306719,204644394
232306719,4353024
232306719,150168482
232306719,198011654
232306719,158505502
232306719,199905571
232306719,163597802
232306719,161054102
232306719,198309639
232306719,114615372
232306719,168486642
232306719,198328572
232306719,97435322
232306719,208787305
232306719,183381022
232306719,41815932
231471735,11872972
231471735,4353024
231471735,4169858
231471735,54437942
231471735,202028316
231471735,123370602
231471735,204646310
231471735,162445632
231471735,114615372
231471735,198328572
231471735,97435322
231471735,10355005
231471735,71851852
231471735,188135265
231471735,207115467
231471735,183381022
231471735,182072982
231471735,6160486
230823315,204644394
230823315,4353024
230823315,154433872
230823315,205404405
230823315,127214502
230823315,152606552
230823315,109607132
230823315,199905571
230823315,182995264
230823315,204646310
230823315,114615372
230823315,198328572
230823315,204645611
230823315,114883812
230823315,183141645
230823315,120681332
229285230,203601975
229285230,4353024
229285230,154433872
229285230,198011654
229285230,152077792
229285230,199905571
229285230,198328572
229285230,97435322
229285230,175300482
229285230,10355005
229285230,96329502
229285230,199363521
229285230,108957382
229285230,6160486
229257360,96827312
229257360,4353024
229257360,127214502
229257360,189505212
229257360,199905571
229257360,189833182
229257360,182626228
229257360,198328572
229257360,96329502
229257360,199363521
229257360,126109962
229257360,198028280
229257360,6160486
228407911,9925060
228407911,96827312
228407911,4353024
228407911,154433872
228407911,198011654
228407911,199905571
228407911,163597802
228407911,199565233
228407911,199151250
228407911,10355005
228407911,193844072
228407911,96329502
228407911,166912542
228407911,118863342
227868772,96827312
227868772,4353024
227868772,198011654
227868772,152077792
227868772,163597802
227868772,182995264
227868772,114615372
227868772,189833182
227868772,182626228
227868772,198328572
227868772,170625552
227017178,108477342
227017178,102863442
227017178,156363632
227017178,120681332
msddsnywnbrb,152361762
msddsnywnbrb,179404432
243827185,152361762
msddsnywnbjb,232201571
msddsnywnbjb,152361762
msddsnywnbjb,179404432
msddsnywmbmc,152361762
msddsnywmbmc,208609439
msddsnywmbdc,152361762
msddsnywmbdc,236948607
msddsnywmbdc,179404432
rdxnzmywmbxb,81594092
rdxnzmywmbxb,3436418
243329443,152361762
msddsnywmbtb,235414904
msddsnywmbtb,152361762
msddsnywmbtb,179404432
242465449,235414904
242465449,232201571
242465449,233882945
242465449,152361762
242465449,5922741
242465449,206682579
242465449,222033982
242465449,226900406
tmqnrnywmblb,235689203
tmqnrnywmblb,235414904
tmqnrnywmblb,232746220
tmqnrnywmblb,152361762
tmqnrnywmblb,235483765
mpvsdnywlbhc,232954391
mpvsdnywlbhc,152361762
rdxnzmywlbcc,81594092
rdxnzmywlbcc,227442993
rdxnzmywlbcc,18630701
mpvsdnywlbxb,152361762
mpvsdnywlbpb,152361762
mpvsdnywlbgb,152361762
mpvsdnywlbgb,179404432
rdxnzmywkbpc,81594092
rdxnzmywkbpc,7755946
mpvsdnywkblc,152361762
mpvsdnywkblc,179404432
mpvsdnywkbcc,152361762
mpvsdnywkbcc,179404432
rdxnzmywkbwb,81594092
rdxnzmywkbwb,7755946
rdxnzmywkbwb,179404432
mpvsdnywkbsb,229093918
mpvsdnywkbsb,152361762
mpvsdnywkbsb,179404432
241132690,184815878
241132690,226763125
rdxnzmywkbnb,231471032
rdxnzmywkbnb,81594092
rdxnzmywkbnb,7755946
mpvsdnywjbnc,199887106
mpvsdnywjbnc,229093918
mpvsdnywjbnc,152361762
mpvsdnywjbnc,179404432
mpvsdnywjbnc,222656771
241114079,226763125
rdxnzmywjbjc,81594092
rdxnzmywjbjc,7755946
rdxnzmywjbjc,179404432
rdxnzmywjbjc,227442993
241014807,9383155
mpvsdnywjbfc,199887106
mpvsdnywjbfc,152361762
mpvsdnywjbfc,179404432
240942800,226763125
rdxnzmywjbzb,81594092
rdxnzmywjbzb,7755946
rdxnzmywjbzb,179404432
mpvsdnywjbvb,152361762
mpvsdnywjbvb,179404432
mpvsdnywjbvb,222656771
240736601,226763125
rdxnzmywjbqb,201787805
rdxnzmywjbqb,81594092
rdxnzmywjbqb,7755946
rdxnzmywjbqb,179404432
rdxnzmywjbqb,227442993
mpvsdnywjbmb,152361762
mpvsdnywjbmb,179404432
240558646,226763125
mpvsdnywjbdb,152361762
mpvsdnywjbdb,179404432
mpvsdnywjbdb,227442993
240352317,228676204
240352317,228380686
240352317,227827652
240352317,228586015
240352317,226763125
239761703,152361762
239761703,7755946
239761703,227442993
239986863,81594092
239986863,227442993
239836272,9383155
239836272,1124238
239836272,227334875
239673841,152361762
rdxnzmywhblb,81594092
xvjprnywnbcc,10129166
xvjprnywnbcc,146326152
xvjprnywnbcc,10758349
xvjprnywnbcc,134837522
xvjprnywnbcc,233434024
xvjprnywnbcc,155705432
xvjprnywnbcc,89446912
xvjprnywnbcc,227406989
xvjprnywnbcc,208548524
xvjprnywnbcc,9003361
xvjprnywnbcc,232851741
xvjprnywnbcc,9370815
xvjprnywnbkb,66609162
xvjprnywnbkb,236314344
xvjprnywnbkb,10129166
xvjprnywnbkb,146326152
xvjprnywnbkb,1913887
xvjprnywnbkb,214288417
xvjprnywnbkb,183690679
xvjprnywnbkb,155705432
xvjprnywnbkb,227406989
xvjprnywnbkb,155958632
xvjprnywnbkb,223678307
xvjprnywnbkb,12082840
xvjprnywnbkb,221191725
xvjprnywnbkb,208548524
